geometry_id,geometry
16,"LINESTRING (545940.0571291682 4808599.264952236, 545972.3464381796 4808588.415738489, 545969.4273572807 4808577.289633345, 545957.9997714928 4808555.665718113, 545919.1096457504 4808465.99588952, 545901.0163025128 4808412.78508022, 545892.4995384864 4808355.863358296, 545886.6441522464 4808324.170841763, 545879.7220980462 4808294.58125741, 545872.4271227111 4808272.208179397, 545845.3712857303 4808203.61005472, 545831.315994457 4808175.415867029, 545794.9878487771 4808113.196580438, 545787.7002208785 4808101.59667032, 545776.3062000886 4808086.748108072, 545728.0685773444 4808037.77584735, 545680.0264735409 4807995.691109774, 545670.1204083574 4807988.182897847, 545634.9671884049 4807979.282206193)"
17,"LINESTRING (545634.9671884049 4807979.282206193, 545644.1121172461 4807967.682563431, 545571.4003385724 4807910.438415253, 545552.7209638227 4807895.429981939, 545486.5367573927 4807842.340138955, 545479.4402445675 4807838.2940742085, 545467.0310555164 4807829.769740343, 545449.6966833475 4807819.324200452, 545427.0248695147 4807808.065336087, 545398.5209192056 4807797.32261525, 545382.6803205833 4807793.4399501495, 545271.8750924165 4807766.484996924, 545208.2676892373 4807751.176241459, 545199.8526318027 4807857.985998835)"
18,"LINESTRING (546329.7084592651 4808529.887508202, 546328.6172449186 4808523.771593161, 546299.4948781013 4808533.011936742, 546265.3910693394 4808548.6598449815, 546152.6717568992 4808626.297596298, 546067.7193204014 4808691.909940961)"
19,"LINESTRING (547573.6752254468 4808079.968803897, 547591.8828105229 4808057.88473231, 547767.9185265144 4808233.718995072, 547747.9709316494 4808250.01503461, 547722.6701607386 4808267.828137335, 547692.8948734028 4808288.83051155, 547678.401900113 4808266.4045114815, 547683.6074052259 4808262.887302943, 547683.6074052259 4808262.887302943, 547703.6145456415 4808249.590183646, 547722.6701607386 4808267.828137335, 547747.9709316494 4808250.01503461, 547767.9185265144 4808233.718995072, 547591.8828105229 4808057.88473231, 547572.6949739474 4808069.744149623, 547570.0151461834 4808070.946940805, 547570.0151461834 4808070.946940805, 547548.0908843253 4808080.565885559, 547412.0250883037 4808113.593416588, 547314.8026055682 4808137.011423605, 547330.9127581766 4808171.442697426, 547392.1381502934 4808259.611798781, 547407.9677560201 4808276.271316621, 547461.6251024272 4808289.309707824, 547480.6964433778 4808293.8864025455)"
20,"LINESTRING (547382.1167749058 4808505.100426953, 547243.0414342425 4808720.696752091, 547237.2310322297 4808723.987933517)"
21,"LINESTRING (555655.3633975369 4800729.473811563, 555663.9738421334 4800690.922434828, 555660.9274114427 4800686.899082468, 555657.7097662438 4800683.984954906, 555655.7740594279 4800682.858391185, 555653.9175593536 4800681.95460638, 555649.7966394166 4800680.476871221, 555647.6933764718 4800680.0153104905, 555616.8972118957 4800680.095153542, 555599.7978455905 4800680.065608265, 555595.481253895 4800633.383564595, 555592.7193214447 4800565.168045092, 555589.6479774121 4800485.288356335, 555590.2426267898 4800481.961348413, 555592.5965815722 4800471.651820947, 555595.1772241367 4800463.343295282, 555595.1772241367 4800463.343295282, 555595.8410475604 4800461.460678024, 555600.6398545012 4800449.50530411, 555603.2860308697 4800443.085394523, 555609.5949132596 4800434.751996007)"
22,"LINESTRING (555609.5949132596 4800434.751996007, 555612.7442280825 4800426.281558105, 555618.3998065271 4800418.5536430115, 555621.345504894 4800415.134909668, 555628.482633577 4800404.642607821, 555635.7946517633 4800392.596867319, 555642.3800863918 4800380.2119670855, 555648.4866205096 4800366.934627082, 555657.0139866197 4800335.24072469, 555814.1776297012 4800372.409327192, 555987.5971054933 4800413.49231831, 556026.4407884462 4800244.33141083, 556044.9811243272 4800168.406675608, 556053.1412676448 4800132.378735634, 556079.7698278679 4800019.426004853, 556124.8307704957 4800029.462259829, 556123.5774833943 4800004.684752667)"
23,"LINESTRING (556157.415311327 4799872.911388933, 556162.5920520134 4799874.1760645155, 556165.0225825286 4799864.533742622, 556189.2233513589 4799761.223784091, 556205.6808506589 4799672.9541740725)"
24,"LINESTRING (556357.7149587019 4799694.9879234405, 556357.5130794134 4799699.761962349, 556370.131448456 4799702.865809233, 556381.0035693144 4799662.640446273, 556381.6769417227 4799659.6473501725, 556383.4113395707 4799655.77459145, 556385.7904184668 4799652.351459833, 556388.8132532196 4799649.4890115475, 556390.7704343208 4799648.061503777, 556441.6051094378 4799607.503100581, 556443.8920667236 4799605.41197963, 556447.3285286863 4799601.553438558, 556450.040192661 4799597.133534549, 556451.9432291577 4799592.4847570555, 556468.6781336077 4799519.989042746)"
25,"LINESTRING (556468.6781336077 4799519.989042746, 556473.3789941276 4799520.028283377, 556476.2963801941 4799510.390132948, 556491.8037285804 4799458.764124146, 556493.3696465222 4799455.667428853, 556495.5811846346 4799452.909315265, 556498.2725332152 4799450.932652347, 556501.6085746752 4799449.40562793, 556505.0983698244 4799448.879458802, 556508.8248226097 4799449.132711168, 556764.6451167199 4799515.8022099035, 556806.7003487883 4799526.928370452, 556806.7003487883 4799526.928370452, 556811.9168353182 4799528.30493674)"
26,"LINESTRING (556811.9168353182 4799528.30493674, 556931.0830993103 4799560.182368073, 556944.9805060478 4799565.408255452, 556958.7092487571 4799571.410195679, 556967.3459281786 4799575.70333033, 556995.5875961361 4799590.823714787, 557004.1459868574 4799594.783047466, 557014.8097550862 4799598.982262135, 557025.8862416246 4799602.296465365, 557031.6285062755 4799603.788698702, 557083.5411583221 4799608.891219874)"
27,"LINESTRING (557340.0518383386 4799704.353987076, 557290.119133643 4799717.591734102, 557290.119133643 4799717.591734102, 557186.2051032403 4800063.230747584, 557186.6788009128 4800083.892579075)"
28,"LINESTRING (557186.6788009128 4800083.892579075, 557180.3696797414 4800082.39541294, 557130.1936637557 4800246.345519479, 557131.8071244409 4800276.013129789)"
29,"LINESTRING (557083.7168294288 4800413.992318855, 557079.518752215 4800412.068804979, 557077.2697855474 4800419.2689592, 557066.4943825958 4800457.272847639, 557011.6283660538 4800639.842948385, 557011.6283660538 4800639.842948385, 556999.6915419685 4800647.461248813)"
30,"LINESTRING (556956.4025996801 4800855.840623986, 556948.4809703619 4800853.441569451, 556945.6435348701 4800863.191275586, 556927.4743458842 4800922.901601816, 556917.9823687908 4800953.031013274, 556880.7825912893 4801139.675162881)"
31,"LINESTRING (556123.5774833943 4800004.684752667, 556130.3722328803 4800006.296020856, 556157.415311327 4799872.911388933)"
32,"LINESTRING (556205.6808506589 4799672.9541740725, 556211.1147215561 4799672.555071852, 556213.0443354424 4799664.68561712, 556357.7149587019 4799694.9879234405)"
33,"LINESTRING (557083.5411583221 4799608.891219874, 557080.8698343296 4799618.086946974, 557101.4893203105 4799623.925201837, 557164.1467886852 4799642.779861433, 557340.0518383386 4799704.353987076)"
34,"LINESTRING (557131.8071244409 4800276.013129789, 557122.509058865 4800273.38013057, 557111.2356968956 4800312.712505071, 557104.3359156533 4800333.201011596, 557090.4385605324 4800376.176364995, 557083.7168294288 4800413.992318855)"
35,"LINESTRING (556832.6879980041 4801256.961222916, 556827.4863031408 4801258.805584329, 556821.4013586335 4801278.968035617, 556799.7476743021 4801377.521716688)"
36,"LINESTRING (556729.7271251918 4801590.953585582, 556728.0386561777 4801589.3845253745, 556722.7887508463 4801606.66641569, 556689.5343606495 4801716.784822937, 556679.6924612091 4801759.906091117)"
37,"LINESTRING (556686.6995344113 4801938.888550506, 556686.6976718265 4801939.110662425, 556769.6165728527 4801964.5737382965, 556911.2205730977 4802006.5248603895, 556940.667729506 4802011.992846815)"
38,"LINESTRING (557136.7043584816 4801815.953279444, 557140.92218992 4801815.433610614, 557208.5734653964 4801586.436743155, 557222.6819145469 4801527.914427291)"
39,"LINESTRING (557367.0677709951 4801557.940619909, 557436.0459596567 4801383.785736048, 557463.82649909 4801290.061742368, 557472.3763101206 4801266.144614264, 557474.9410601353 4801259.946838403, 557481.2191382084 4801245.895095857, 557488.2227250031 4801232.293783074, 557496.0347414322 4801218.9214796, 557507.3918680676 4801203.191462538)"
40,"LINESTRING (557507.3918680676 4801203.191462538, 557513.5102610742 4801193.636478021, 557520.2236380797 4801185.585922794, 557520.2236380797 4801185.585922794, 557523.3358267234 4801181.725163337, 557533.6419348482 4801170.4843347445, 557537.4843504082 4801166.518731294, 557544.5925347989 4801159.6932619605, 557553.412759142 4801151.660669691, 557724.7350340998 4801017.289940785, 557729.3908084364 4801012.9981956, 557737.7290463905 4801004.517467592, 557745.5038763267 4800995.587682487, 557752.6361626197 4800985.986034657, 557759.0420266604 4800976.044997375, 557764.8024982736 4800965.765260843, 557769.8384406258 4800954.924019541, 557774.1460559476 4800943.965495123, 557777.7281876247 4800932.556518826, 557779.993880117 4800923.468637699, 557793.6046469486 4800876.493854853, 557794.4396575604 4800873.613329928, 557776.968737458 4800869.687859567, 557762.2307136435 4800858.899817193, 557758.1431350665 4800844.09340493, 557755.9704043375 4800842.29782502, 557559.6777745294 4800805.97222095)"
41,"LINESTRING (557559.6777745294 4800805.97222095, 557560.8077872419 4800796.98566992, 557530.2345148608 4800789.950605545, 557363.3953092231 4800730.002679119)"
42,"LINESTRING (556999.6915419685 4800647.461248813, 556983.2214203232 4800654.486051542, 556983.2214203232 4800654.486051542, 556904.2884235567 4800635.051653958, 556802.6295146475 4800609.985148082, 556767.1207682065 4800601.801475528, 556703.6087481028 4800608.487773515, 556661.7037579371 4800618.909700913)"
43,"LINESTRING (556661.7037579371 4800618.909700913, 556661.985947345 4800614.24739716, 556608.1118885587 4800621.681729239, 556532.1729437391 4800631.708588433, 556472.7395906053 4800644.983887454)"
44,"LINESTRING (556472.7395906053 4800644.983887454, 556473.6000292075 4800638.993645087, 556332.1999461167 4800656.361905282, 556228.4426484373 4800669.048139358, 556211.0881227847 4800670.458751854, 556188.537183891 4800673.047928223, 556165.8978491777 4800676.5249524675, 556143.5762265414 4800680.782133501, 556126.0394040071 4800684.634844375, 556114.5802480254 4800688.538029536, 556096.2063953715 4800695.604709534, 556077.9872845467 4800703.561229033, 556077.6916862832 4800709.889390073)"
45,"LINESTRING (555840.0223849122 4800923.052353332, 555873.1482082158 4800895.89333697, 555796.8752993373 4800897.818000447, 555795.0168994258 4800848.046297977, 555794.8722429419 4800845.934901381, 555793.5798919387 4800835.595349905, 555791.6365189536 4800825.583617565, 555788.8008527134 4800815.675587823, 555784.9154025379 4800805.314646112, 555774.24830542 4800782.014426678, 555762.1316714855 4800757.591640309, 555755.5894027794 4800745.098607791, 555711.2228481664 4800759.504368398, 555655.3633975369 4800729.473811563)"
46,"LINESTRING (557363.3953092231 4800730.002679119, 557296.8402326267 4800732.437162705, 557296.8402326267 4800732.437162705, 557271.0399524395 4800726.33223299, 557221.2351852702 4800712.582974641, 557188.7210547392 4800704.977727157, 557128.6404309821 4800689.254181992, 557103.8047680343 4800684.046554606, 556999.6915419685 4800647.461248813)"
47,"LINESTRING (556077.6916862832 4800709.889390073, 556075.3020757869 4800704.87172286, 556060.1687889735 4800712.076434858, 556049.5863758781 4800717.764010888, 556044.046549126 4800721.272124754, 556031.9862137878 4800729.2798103355, 556020.4885499266 4800737.84749505, 556009.4716037676 4800747.085560615, 555999.016410948 4800756.994675742, 555991.4130820321 4800765.039342074, 555984.374252606 4800773.421880206, 555977.9781977626 4800782.4761264445, 555972.309627636 4800791.758526726, 555967.2856675545 4800801.490520088, 555962.9873494431 4800811.67277575, 555959.416508849 4800822.083180862, 555956.7361287678 4800832.612019646, 555954.7012670367 4800843.479391027, 555953.746493086 4800851.1348627, 555953.3800890297 4800856.240745622, 555952.1140501436 4800862.338754949, 555950.201586335 4800868.209289212, 555947.0717925249 4800874.291878911, 555946.0856138746 4800875.949670205, 555942.7283473542 4800880.142302657, 555938.7264964588 4800883.885350975, 555934.2439645034 4800886.958045327, 555930.0947535896 4800888.922865899, 555926.6803516176 4800890.227386104, 555918.475830701 4800892.60292836, 555910.1156777608 4800894.199750169, 555902.0860867215 4800895.021871503, 555840.0223849122 4800923.052353332)"
48,"LINESTRING (556940.667729506 4802011.992846815, 556940.068786715 4802015.763972732, 556952.6750741889 4802019.757408389, 556959.1425907477 4802021.4778605355, 556965.6995465952 4802022.199497874, 556972.3431365961 4802022.255488567, 556978.9131961521 4802021.42235503, 556985.3287083925 4802019.69941402, 557015.8969241219 4802007.518024373, 557072.2366418263 4801985.114304455, 557078.9950481117 4801981.173068598, 557084.2159590891 4801976.996727738, 557089.036466101 4801972.261689777, 557093.1315512075 4801967.076272649, 557096.5030895715 4801961.218363116, 557099.3093683773 4801955.133552731, 557123.5741379396 4801873.928724442, 557136.7043584816 4801815.953279444)"
49,"LINESTRING (556679.6924612091 4801759.906091117, 556676.7030083291 4801758.881453742, 556630.5382355513 4801911.096144185, 556628.0229556919 4801921.181874183, 556686.6995344113 4801938.888550506)"
50,"LINESTRING (553463.7902580939 4802660.527962083, 553474.2785075378 4802655.835232586, 553564.8852541661 4802621.345780889, 553696.9441926873 4802570.1941025965, 553722.8692659979 4802560.0712671755, 553722.8692659979 4802560.0712671755, 553746.6000098028 4802550.819583838)"
51,"LINESTRING (553975.8093222157 4802387.273291585, 554008.3102543654 4802345.217884442, 554035.8039286853 4802311.341264767, 554040.6300212428 4802305.604568872, 554063.5240466426 4802279.576763899, 554077.3049634829 4802263.471795688)"
52,"LINESTRING (554248.743666706 4802066.931114616, 554246.0886865354 4802074.684224442, 554262.9282627224 4802056.160783903, 554401.3244823288 4801904.228198333, 554422.7077700709 4801874.96859193)"
53,"LINESTRING (554523.694719366 4801760.943088861, 554526.3245617555 4801766.406392972, 554531.6375873977 4801760.673966414, 554545.0345558984 4801747.232345895, 554554.7488167085 4801738.314619276, 554562.7356339061 4801732.603794387, 554572.2762391766 4801725.128511468, 554581.3352121233 4801717.09403748, 554583.2157728951 4801714.9990215665, 554646.4041039764 4801656.534976065, 554659.6313770985 4801644.091773969, 554677.6714391098 4801627.689247437, 554713.6770923662 4801594.106290863, 554739.235512242 4801569.879292316, 554815.6084755616 4801494.641959577, 554854.703581549 4801449.978470747)"
54,"LINESTRING (554854.703581549 4801449.978470747, 554857.2036736781 4801451.442576885, 554869.3801961079 4801438.769123744, 554914.0920742246 4801391.041787723, 554958.3220271111 4801342.866570075, 554975.4779706881 4801315.795569027)"
55,"LINESTRING (555200.4047135737 4801154.58740306, 555203.6179822054 4801123.293814122, 555203.8988193361 4801108.746828215, 555200.9104321674 4800968.560695029)"
56,"LINESTRING (555200.9104321674 4800968.560695029, 555206.9067868986 4800968.609649041, 555207.8040522865 4800928.189981618, 555209.1144091062 4800906.654426488, 555208.8050227988 4800884.994584514, 555300.3821037544 4800884.521188133, 555306.696306944 4800885.350271006, 555318.268556905 4800887.333003944, 555329.6723739563 4800890.091820968, 555340.9077543392 4800893.626721273, 555352.1358507021 4800898.05008644, 555373.7907685991 4800905.779679848, 555479.6357356702 4800904.64812627, 555621.2335188026 4800901.702016825, 555646.6789955181 4800891.915671018)"
57,"LINESTRING (555646.6789955181 4800891.915671018, 555647.823201179 4800900.588023204, 555663.7930393862 4800899.942021741, 555796.8752993373 4800897.818000447, 555795.0168994258 4800848.046297977, 555794.8722429419 4800845.934901381, 555793.5798919387 4800835.595349905, 555791.6365189536 4800825.583617565, 555788.8008527134 4800815.675587823, 555784.9154025379 4800805.314646112, 555774.24830542 4800782.014426678, 555762.1316714855 4800757.591640309, 555755.5894027794 4800745.098607791, 555711.2228481664 4800759.504368398, 555655.3633975369 4800729.473811563)"
58,"LINESTRING (548307.7224528037 4804335.444973005, 548294.9191632277 4804358.954080529, 548273.5760405404 4804444.097081727, 548246.9963020812 4804548.083278207, 548244.0037818719 4804558.834912543, 548202.4401142711 4804549.542142736, 548117.2249453475 4804528.388077776, 547971.9316983849 4804493.147520657, 547872.4838860383 4804468.674703234, 547834.8680136821 4804450.7493702965, 547814.1685363117 4804434.387781706, 547804.7721484684 4804423.104028024, 547804.7721484684 4804423.104028024, 547783.706487807 4804406.962067867)"
59,"LINESTRING (547783.706487807 4804406.962067867, 547782.517852178 4804386.074037939, 547734.3113437522 4804262.121420834, 547719.2195010384 4804220.033438913, 547691.3401276758 4804142.09331905, 547664.5425406777 4804065.715830586)"
60,"LINESTRING (547664.5425406777 4804065.715830586, 547663.7981732275 4804062.156603177, 547624.1909366252 4803947.150516197, 547679.2680260575 4803924.5492417775, 547699.8989394397 4803916.47631475, 547816.4013050451 4803867.211076775, 547896.800247614 4803837.793941766, 548031.8727704759 4803785.9985826025, 548149.415431388 4803739.189782291, 548224.8384508105 4803715.072017549, 548327.0431821798 4803672.599282754, 548389.5069689398 4803648.501714376, 548520.5918679599 4803600.35250883, 548541.6210280086 4803593.506666506, 548561.7381015669 4803578.324693464)"
61,"LINESTRING (548561.7381015669 4803578.324693464, 548563.9414379502 4803587.336541555, 548563.9414379502 4803587.336541555, 548584.227310968 4803582.484601675, 548605.8060159967 4803578.0862704525, 548624.1359617717 4803574.886306866, 548635.7277412557 4803573.748060181, 548658.1791141029 4803571.910600694, 548680.7050988062 4803570.962248348, 548692.5310917936 4803571.047467261, 548707.9996807574 4803571.492151911, 548723.1346579053 4803573.2672089925, 548762.5985007263 4803582.436869959, 548773.3722788044 4803582.403574647, 548784.8790651578 4803581.820279662, 548786.2287908841 4803574.388877079, 548788.124668875 4803569.849028469, 548790.4183316582 4803566.311610205, 548792.7849766603 4803563.885338949, 548795.7956136209 4803562.01902911, 548799.3732529044 4803560.156815872, 548804.3238850946 4803558.859831728, 548809.0226937055 4803558.782713104, 548815.9774695813 4803560.387826004, 548821.7862037626 4803563.650593545, 548824.4439572229 4803565.7799757505, 548826.5331038375 4803568.127373674, 548828.3720256012 4803571.472521241, 548829.8885511021 4803574.593215438, 548831.0722464358 4803578.933185722, 548831.6801121315 4803584.490675647, 548830.338364501 4803590.811508336, 548828.027031246 4803596.792148197, 548825.5737670455 4803599.995214814, 548821.3393169071 4803603.074349144, 548816.8666865712 4803605.485393535, 548812.2392815786 4803606.895765258, 548806.2429093138 4803607.185631464, 548803.0943332732 4803616.936337141, 548799.4726045985 4803624.9066358525, 548793.3920338823 4803636.8574077645, 548776.2186461939 4803659.390036591, 548768.1949780475 4803671.215740781, 548761.6100758021 4803685.717324687, 548758.0903170021 4803702.018026119, 548757.6004166364 4803725.004311337, 548761.2020901613 4803742.244906095, 548751.7078745349 4803778.271519771)"
62,"LINESTRING (548751.7078745349 4803778.271519771, 548772.0358126806 4803767.534169122, 548780.5365600988 4803779.368109662, 548785.9040447633 4803787.625452121, 548789.3853203107 4803799.089973899, 548790.7045257094 4803807.095962203, 548790.7446182712 4803812.760411792, 548789.0444745097 4803823.854329782, 548793.0879042944 4803824.772027557, 548797.0439188443 4803826.577592099, 548801.1426716313 4803831.049677302, 548802.8203400036 4803834.282593419, 548803.1074232514 4803839.39351787, 548802.4297660243 4803843.497915456, 548800.5371598601 4803847.593536763, 548795.5690916519 4803851.333758441, 548789.8038961212 4803853.291235316, 548783.5679615928 4803853.135140425, 548779.2061744014 4803851.437715626, 548775.8275698815 4803848.192524586, 548772.8723860732 4803842.395967004, 548772.4240883732 4803837.17281833, 548773.1867335304 4803832.513721806, 548776.1370972684 4803827.75935818, 548780.1267933731 4803824.900553559, 548784.1854606305 4803823.708178732, 548789.0444745097 4803823.854329782, 548790.7446182712 4803812.760411792, 548790.7045257094 4803807.095962203, 548789.3853203107 4803799.089973899, 548785.9040447633 4803787.625452121, 548780.5365600988 4803779.368109662, 548772.0358126806 4803767.534169122, 548771.3958490595 4803766.418929662, 548771.3958490595 4803766.418929662, 548771.3958490595 4803766.418929662, 548771.3958490595 4803766.418929662, 548765.3129774814 4803756.2683826545, 548761.2020901613 4803742.244906095, 548757.6004166364 4803725.004311337, 548758.0903170021 4803702.018026119, 548761.6100758021 4803685.717324687, 548768.1949780475 4803671.215740781, 548776.2186461939 4803659.390036591, 548793.3920338823 4803636.8574077645, 548799.4726045985 4803624.9066358525, 548803.0943332732 4803616.936337141, 548806.2429093138 4803607.185631464, 548801.2273558341 4803606.260906269, 548796.1412286091 4803603.891870063, 548792.5138926181 4803601.4223107835, 548788.0204185776 4803595.503579322, 548786.4260867875 4803591.938085121, 548785.4051667983 4803587.488236403, 548784.8790651578 4803581.820279662, 548786.2287908841 4803574.388877079, 548788.124668875 4803569.849028469, 548790.4183316582 4803566.311610205, 548792.7849766603 4803563.885338949, 548795.7956136209 4803562.01902911, 548799.3732529044 4803560.156815872, 548804.3238850946 4803558.859831728, 548809.0226937055 4803558.782713104, 548815.9774695813 4803560.387826004, 548821.7862037626 4803563.650593545, 548824.4439572229 4803565.7799757505, 548826.5331038375 4803568.127373674, 548828.3720256012 4803571.472521241, 548829.8885511021 4803574.593215438, 548831.0722464358 4803578.933185722, 548831.6801121315 4803584.490675647, 548850.5305832408 4803587.736679251, 548867.5011748285 4803593.301439307, 548896.1147898199 4803601.838105317, 548922.6936965294 4803611.6929034, 548943.7685923169 4803620.952622904, 548960.639517041 4803629.071322962, 548971.2968085003 4803633.924227103, 549301.8158937611 4803808.141058501, 549324.4156403375 4803819.190107139, 549338.624888762 4803825.624404099, 549341.2062472405 4803827.08706399, 549367.6876279495 4803838.997576382)"
63,"LINESTRING (549367.6876279495 4803838.997576382, 549377.6189843771 4803843.346048348, 549399.0942838558 4803853.054387163, 549407.7349338208 4803856.671562559, 549409.6222226009 4803853.353501647, 549412.3980398196 4803850.3751263805, 549415.7351501056 4803848.178292731, 549419.3905627263 4803846.761224014, 549423.6072668133 4803846.125698409, 549427.7348496956 4803846.600144663, 549431.1310238431 4803847.402428159, 549440.6355494563 4803832.589652902, 549453.1386336043 4803817.576715496, 549462.2016732583 4803807.7585340645, 549482.3430058704 4803789.469712597, 549561.6292742332 4803725.190603619, 549571.4813913457 4803718.265970198, 549580.9997551013 4803712.671647292, 549590.8372373021 4803707.74605286, 549596.7688718591 4803705.235165533, 549610.9770331569 4803700.785935617, 549618.2815781953 4803698.840459403, 549634.428022058 4803695.182948993, 549650.5687708842 4803692.302870168, 549671.5694517435 4803689.4585587485, 549682.9272267772 4803687.09870435, 549693.8857346319 4803683.958496969, 549704.6887917647 4803679.928666205, 549715.1719528725 4803675.3411877025, 549717.3687274889 4803674.0246070465, 549727.2161766966 4803667.766536313, 549738.1812490878 4803658.240373304)"
64,"LINESTRING (549738.1812490878 4803658.240373304, 549745.3860491659 4803653.3511513695, 549751.0134211964 4803648.17266553, 549751.0134211964 4803648.17266553, 549753.3795704679 4803645.857784042, 549760.3855774989 4803640.467334092, 549767.873501126 4803635.635752063, 549776.7359696899 4803631.147491632, 549786.4763495239 4803628.442706827, 549800.5121616023 4803625.436409902, 549814.623254216 4803623.208132319, 549828.8088035255 4803621.868930734, 549839.4238282448 4803621.391916396, 549851.1671112459 4803621.700678895, 549862.0128425871 4803622.891335294, 549872.6900132151 4803624.969262514, 549891.0424381471 4803629.769372946, 549901.3170537185 4803631.5111864535, 549911.8395848008 4803632.588473869, 549922.2876782956 4803632.776729957, 549932.4985188724 4803632.185813225, 549959.167011127 4803629.717468716, 549990.622706679 4803626.174026585, 550021.9230164627 4803621.741082012, 550131.9843368328 4803603.009893195, 550252.5820695495 4803583.581412181, 550292.6328349094 4803578.937150596)"
65,"LINESTRING (550292.6328349094 4803578.937150596, 550317.2118176068 4803574.288945458, 550317.2118176068 4803574.288945458, 550343.0781487662 4803570.816575729, 550365.9425347626 4803567.988299554, 550388.8821434912 4803565.9380977405, 550411.8961384916 4803564.777027265, 550931.6264821028 4803542.7973806225, 550973.1171776674 4803540.666901661, 551014.61461173 4803537.648228048, 551055.8749595265 4803533.850579655, 551077.1189539435 4803531.123521239, 551428.8726509457 4803484.813256084, 551506.3101272245 4803474.741122686, 551707.4102956597 4803447.95615797, 551738.6333795771 4803443.3084189845, 551772.7870416846 4803436.795213225, 551945.5221029678 4803369.8174406905, 552022.125676831 4803342.085803143, 552141.3157934599 4803307.0201912755, 552220.3925495534 4803284.41875128, 552271.6261889212 4803269.266110659, 552306.4688621312 4803257.652023591, 552327.9244609169 4803248.710998485, 552347.2783075037 4803239.198444065, 552369.8999289649 4803226.157260765, 552455.741588229 4803167.1823831685, 552534.4078825588 4803114.372306253, 552617.2093348231 4803061.262138158, 552699.1123560905 4803009.256589451, 552766.7908637373 4802963.4715129575, 552909.3333201462 4802865.073712988, 552936.4388849007 4802848.737616517, 552961.8887124824 4802836.942228832, 553017.0255083218 4802820.604064626, 553059.9710291869 4802809.2795095295, 553100.4141244767 4802796.824932956, 553162.8138963558 4802773.881244428, 553224.5730147298 4802750.044576667, 553238.2151075007 4802746.042702246, 553251.0383625596 4802743.145032402, 553260.1220233456 4802741.883858465, 553272.9295385572 4802740.985238888, 553284.5924047608 4802741.410373821, 553295.1942529542 4802742.826728118, 553307.8962335767 4802745.037105298, 553308.9765245636 4802741.60267501, 553312.280892822 4802733.521145212, 553313.6808492627 4802730.644552173, 553316.87793312 4802725.894066933, 553321.217932175 4802720.041970977, 553326.9281099862 4802715.089192959, 553330.1878174167 4802712.671530113, 553334.8299684664 4802709.598400995, 553341.7430555015 4802706.210010006, 553358.7277979011 4802699.5692493, 553436.3302700991 4802670.195391458, 553436.3302700991 4802670.195391458, 553463.7902580939 4802660.527962083)"
66,"LINESTRING (554077.3049634829 4802263.471795688, 554083.7100531296 4802257.858826009, 554084.037672616 4802257.417195139, 554096.3733415338 4802244.74365637, 554124.9219671014 4802210.764770296, 554162.132563684 4802167.63716751, 554184.6179782882 4802142.161803874, 554248.743666706 4802066.931114616)"
67,"LINESTRING (554422.7077700709 4801874.96859193, 554425.5220415358 4801877.656764161, 554512.0149333369 4801782.506205093, 554518.8852661444 4801774.5650641965, 554523.694719366 4801760.943088861)"
68,"LINESTRING (554975.4779706881 4801315.795569027, 554979.4194266044 4801319.381639833, 554993.3223849236 4801303.723737876, 554996.5391058385 4801306.748608044, 555000.6480320855 4801309.6696744645, 555005.0882933992 4801311.7049336005, 555008.078185979 4801312.728826934, 555042.3366187335 4801315.0067736665, 555058.9391479169 4801316.141523217, 555079.9891445611 4801318.423175561, 555101.1138202302 4801321.48294472, 555124.1849498849 4801324.336523117, 555142.482683899 4801326.262742302, 555169.2783284215 4801329.4800422555, 555199.4698489179 4801333.613678603, 555192.8698990166 4801298.352754627)"
69,"LINESTRING (555655.3633975369 4800729.473811563, 555616.8972118957 4800680.095153542, 555628.6254262101 4800781.370239762, 555711.2228481664 4800759.504368398, 555755.5894027794 4800745.098607791, 555762.1316714855 4800757.591640309, 555774.24830542 4800782.014426678, 555784.9154025379 4800805.314646112, 555788.8008527134 4800815.675587823, 555791.6365189536 4800825.583617565, 555793.5798919387 4800835.595349905, 555794.8722429419 4800845.934901381, 555795.0168994258 4800848.046297977, 555796.8752993373 4800897.818000447, 555663.7930393862 4800899.942021741, 555621.2335188026 4800901.702016825, 555500.7023011368 4800914.927756467)"
70,"LINESTRING (555292.0399590689 4800883.934676276, 555276.6869591081 4800928.086343368, 555276.6869591081 4800928.086343368, 555207.8040522865 4800928.189981618, 555203.8988193361 4801108.746828215, 555200.4047135737 4801154.58740306)"
71,"LINESTRING (555200.4047135737 4801154.58740306, 555202.3791542001 4801185.701220155, 555199.4698489179 4801333.613678603, 555198.6823336943 4801360.59561559, 555198.9036546029 4801363.262940235, 555200.5865118152 4801375.493636166, 555203.7051754263 4801390.512637207, 555205.016434322 4801398.630960775, 555206.212204123 4801410.968745214, 555205.6689158418 4801417.961293812)"
