link_id,from_node_id,to_node_id,directed,length,geometry_id,allowed_uses,lanes,travel_time
1795,1500,1499,1,267.55,1795,transit,1,1.0
1796,1501,1500,1,352.89,1796,transit,1,1.0
1797,1502,1501,1,135.86,1797,transit,1,2.0
1798,1503,1502,1,255.17,1798,transit,1,1.0
1799,1504,1503,1,135.3,1799,transit,1,2.0
1800,1505,1504,1,354.99,1800,transit,1,2.0
1801,1506,1505,1,554.33,1801,transit,1,1.0
1802,1507,1506,1,412.46,1802,transit,1,1.0
1803,1508,1507,1,390.75,1803,transit,1,2.0
1804,1509,1508,1,1142.88,1804,transit,1,2.0
1805,1510,1509,1,699.15,1805,transit,1,1.0
1806,1511,1510,1,832.93,1806,transit,1,1.0
1807,1512,1511,1,1073.24,1807,transit,1,3.0
1808,1513,1512,1,535.61,1808,transit,1,1.0
1809,1514,1513,1,322.98,1809,transit,1,1.0
1810,1515,1514,1,283.35,1810,transit,1,2.0
1811,1516,1515,1,369.87,1811,transit,1,1.0
1812,1517,1516,1,449.8,1812,transit,1,2.0
1813,1518,1517,1,1391.35,1813,transit,1,3.0
1814,1519,1518,1,635.21,1814,transit,1,1.0
1815,1520,1519,1,428.79,1815,transit,1,1.0
1816,1521,1520,1,604.22,1816,transit,1,2.0
1817,1522,1521,1,723.38,1817,transit,1,1.0
1818,1523,1522,1,208.65,1818,transit,1,1.0
1819,1524,1523,1,472.15,1819,transit,1,1.0
1820,1525,1524,1,381.56,1820,transit,1,1.0
1821,1444,1443,1,209.11,1821,transit,1,1.0
1822,1445,1444,1,236.66,1822,transit,1,1.0
1823,1446,1445,1,281.94,1823,transit,1,1.0
1824,1447,1446,1,490.46,1824,transit,1,1.0
1825,1448,1447,1,158.04,1825,transit,1,1.0
1826,1449,1448,1,262.46,1826,transit,1,1.0
1827,1450,1449,1,181.31,1827,transit,1,2.0
1828,1451,1450,1,293.65,1828,transit,1,1.0
1829,1452,1451,1,338.41,1829,transit,1,1.0
1830,1453,1452,1,196.09,1830,transit,1,1.0
1831,1454,1453,1,382.12,1831,transit,1,1.0
1832,1455,1454,1,326.71,1832,transit,1,1.0
1833,1456,1455,1,123.47,1833,transit,1,2.0
1834,1457,1456,1,289.37,1834,transit,1,1.0
1835,1458,1457,1,181.27,1835,transit,1,1.0
1836,1459,1458,1,413.59,1836,transit,1,1.0
1837,1460,1459,1,379.59,1837,transit,1,1.0
1838,1461,1460,1,304.72,1838,transit,1,1.0
1839,1462,1461,1,245.28,1839,transit,1,2.0
1840,1463,1462,1,228.25,1840,transit,1,1.0
1841,1464,1463,1,354.27,1841,transit,1,1.0
1842,1465,1464,1,194.03,1842,transit,1,2.0
1843,1466,1465,1,366.05,1843,transit,1,1.0
1844,1467,1466,1,372.94,1844,transit,1,1.0
1845,1468,1467,1,405.29,1845,transit,1,1.0
1846,1469,1468,1,188.0,1846,transit,1,2.0
1847,1470,1469,1,536.01,1847,transit,1,2.0
1848,1471,1470,1,487.7,1848,transit,1,1.0
1849,1472,1471,1,269.91,1849,transit,1,1.0
1850,1473,1472,1,618.92,1850,transit,1,2.0
1851,1393,1392,1,544.63,1851,transit,1,2.0
1852,1394,1393,1,582.66,1852,transit,1,2.0
1853,1395,1394,1,403.27,1853,transit,1,1.0
1854,1396,1395,1,319.24,1854,transit,1,1.0
1855,1397,1396,1,818.69,1855,transit,1,2.0
1856,1398,1397,1,290.6,1856,transit,1,2.0
1857,1399,1398,1,200.7,1857,transit,1,1.0
1858,1400,1399,1,401.45,1858,transit,1,2.0
1859,1401,1400,1,343.32,1859,transit,1,1.0
1860,1402,1401,1,377.1,1860,transit,1,1.0
1861,1403,1402,1,342.03,1861,transit,1,1.0
1862,1404,1403,1,300.65,1862,transit,1,1.0
1863,1405,1404,1,326.15,1863,transit,1,2.0
1864,1406,1405,1,276.8,1864,transit,1,1.0
1865,1407,1406,1,455.39,1865,transit,1,1.0
1866,1408,1407,1,369.57,1866,transit,1,1.0
1867,1409,1408,1,259.92,1867,transit,1,1.0
1868,1410,1409,1,172.42,1868,transit,1,2.0
1869,1411,1410,1,440.73,1869,transit,1,1.0
1870,1412,1411,1,297.66,1870,transit,1,1.0
1871,1413,1412,1,331.26,1871,transit,1,1.0
1872,1414,1413,1,467.23,1872,transit,1,1.0
1873,1415,1414,1,149.51,1873,transit,1,1.0
1874,1416,1415,1,311.08,1874,transit,1,2.0
1875,1417,1416,1,69.85,1875,transit,1,1.0
1876,1368,1367,1,541.1,1876,transit,1,2.0
1877,1369,1368,1,1054.72,1877,transit,1,4.0
1878,1370,1369,1,971.99,1878,transit,1,2.0
1879,1371,1370,1,178.56,1879,transit,1,1.0
1880,1372,1371,1,213.6,1880,transit,1,2.0
1881,1373,1372,1,324.25,1881,transit,1,1.0
1882,1374,1373,1,139.27,1882,transit,1,2.0
1883,1375,1374,1,636.24,1883,transit,1,2.0
1884,1376,1375,1,289.25,1884,transit,1,2.0
1885,1377,1376,1,240.96,1885,transit,1,1.0
1886,1378,1377,1,386.08,1886,transit,1,1.0
1887,1379,1378,1,269.46,1887,transit,1,2.0
1888,1380,1379,1,198.11,1888,transit,1,1.0
1889,1381,1380,1,178.69,1889,transit,1,2.0
1890,2,1,1,544.63,1890,transit,1,2.0
1891,3,2,1,523.11,1891,transit,1,2.0
1892,4,3,1,555.85,1892,transit,1,2.0
1893,5,4,1,446.6,1893,transit,1,2.0
1894,6,5,1,716.46,1894,transit,1,3.0
1895,7,6,1,207.84,1895,transit,1,1.0
1896,8,7,1,233.41,1896,transit,1,1.0
1897,9,8,1,220.15,1897,transit,1,2.0
1898,10,9,1,283.5,1898,transit,1,2.0
1899,11,10,1,274.61,1899,transit,1,1.0
1900,178,177,1,297.83,1900,transit,1,1.0
1901,179,178,1,151.3,1901,transit,1,2.0
1902,180,179,1,285.81,1902,transit,1,1.0
1903,181,180,1,344.17,1903,transit,1,1.0
1904,182,181,1,222.37,1904,transit,1,1.0
1905,183,182,1,197.87,1905,transit,1,2.0
1906,184,183,1,153.68,1906,transit,1,1.0
1907,185,184,1,411.81,1907,transit,1,1.0
1908,186,185,1,371.43,1908,transit,1,1.0
1909,187,186,1,248.25,1909,transit,1,1.0
1910,188,187,1,218.8,1910,transit,1,2.0
1911,189,188,1,257.01,1911,transit,1,1.0
1912,190,189,1,126.31,1912,transit,1,2.0
1913,191,190,1,233.27,1913,transit,1,2.0
1914,192,191,1,166.42,1914,transit,1,1.0
1915,193,192,1,222.56,1915,transit,1,2.0
1916,194,193,1,257.1,1916,transit,1,1.0
1917,195,194,1,180.28,1917,transit,1,2.0
1918,196,195,1,363.79,1918,transit,1,2.0
1919,1277,1276,1,310.71,1919,transit,1,1.0
1920,1278,1277,1,334.51,1920,transit,1,1.0
1921,1279,1278,1,244.13,1921,transit,1,1.0
1922,1280,1279,1,577.56,1922,transit,1,1.0
1923,1281,1280,1,166.97,1923,transit,1,2.0
1924,1282,1281,1,450.37,1924,transit,1,1.0
1925,1283,1282,1,213.33,1925,transit,1,1.0
1926,1284,1283,1,300.55,1926,transit,1,1.0
1927,1285,1284,1,182.66,1927,transit,1,2.0
1928,1286,1285,1,258.2,1928,transit,1,1.0
1929,1287,1286,1,285.39,1929,transit,1,2.0
1930,1288,1287,1,264.24,1930,transit,1,1.0
1931,1289,1288,1,437.19,1931,transit,1,1.0
1932,1290,1289,1,228.17,1932,transit,1,1.0
1933,1291,1290,1,224.72,1933,transit,1,2.0
1934,1292,1291,1,257.99,1934,transit,1,1.0
1935,1293,1292,1,435.74,1935,transit,1,1.0
1936,1294,1293,1,449.64,1936,transit,1,1.0
1937,1295,1294,1,239.85,1937,transit,1,1.0
1938,1296,1295,1,375.65,1938,transit,1,1.0
1939,1297,1296,1,395.83,1939,transit,1,2.0
1940,1298,1297,1,312.31,1940,transit,1,2.0
1941,1299,1298,1,176.17,1941,transit,1,1.0
1942,1300,1299,1,248.32,1942,transit,1,1.0
1943,1301,1300,1,187.08,1943,transit,1,1.0
1944,1302,1301,1,198.42,1944,transit,1,1.0
1945,1303,1302,1,247.3,1945,transit,1,1.0
1946,1304,1303,1,381.99,1946,transit,1,1.0
1947,1305,1304,1,539.46,1947,transit,1,2.0
1948,1306,1305,1,448.53,1948,transit,1,1.0
1949,1307,1306,1,179.85,1949,transit,1,1.0
1950,1308,1307,1,374.24,1950,transit,1,1.0
1951,1309,1308,1,350.8,1951,transit,1,2.0
1952,1310,1309,1,206.33,1952,transit,1,1.0
1953,1311,1310,1,1299.39,1953,transit,1,3.0
1954,1312,1311,1,457.73,1954,transit,1,1.0
1955,1313,1312,1,496.82,1955,transit,1,1.0
1956,1314,1313,1,332.0,1956,transit,1,1.0
1957,1315,1314,1,232.97,1957,transit,1,1.0
1958,1316,1315,1,285.06,1958,transit,1,2.0
1959,1317,1316,1,244.76,1959,transit,1,1.0
1960,1318,1317,1,496.55,1960,transit,1,1.0
1961,1319,1318,1,196.62,1961,transit,1,2.0
1962,1320,1319,1,259.5,1962,transit,1,1.0
1963,1321,1320,1,271.05,1963,transit,1,2.0
1964,1322,1321,1,353.6,1964,transit,1,2.0
1965,1225,1224,1,154.04,1965,transit,1,1.0
1966,1226,1225,1,375.69,1966,transit,1,1.0
1967,1227,1226,1,363.71,1967,transit,1,2.0
1968,1228,1227,1,135.17,1968,transit,1,1.0
1969,1229,1228,1,221.54,1969,transit,1,1.0
1970,1230,1229,1,282.58,1970,transit,1,2.0
1971,1231,1230,1,414.49,1971,transit,1,1.0
1972,1232,1231,1,263.96,1972,transit,1,1.0
1973,1233,1232,1,282.05,1973,transit,1,1.0
1974,1234,1233,1,329.27,1974,transit,1,1.0
1975,1235,1234,1,248.55,1975,transit,1,1.0
1976,1236,1235,1,301.19,1976,transit,1,1.0
1977,1237,1236,1,539.68,1977,transit,1,1.0
1978,1238,1237,1,207.1,1978,transit,1,1.0
1979,1239,1238,1,339.58,1979,transit,1,1.0
1980,1240,1239,1,274.89,1980,transit,1,1.0
1981,1241,1240,1,324.69,1981,transit,1,1.0
1982,1242,1241,1,409.28,1982,transit,1,2.0
1983,1243,1242,1,150.07,1983,transit,1,2.0
1984,1244,1243,1,285.56,1984,transit,1,1.0
1985,1245,1244,1,260.23,1985,transit,1,1.0
1986,1246,1245,1,326.21,1986,transit,1,1.0
1987,1247,1246,1,448.02,1987,transit,1,1.0
1988,1248,1247,1,156.99,1988,transit,1,2.0
1989,1249,1248,1,226.92,1989,transit,1,1.0
1990,1250,1249,1,600.46,1990,transit,1,2.0
1991,2516,2515,1,230.45,1991,transit,1,1.0
1992,2517,2516,1,456.46,1992,transit,1,1.0
1993,2518,2517,1,281.52,1993,transit,1,2.0
1994,2519,2518,1,333.83,1994,transit,1,1.0
1995,2520,2519,1,361.31,1995,transit,1,1.0
1996,2521,2520,1,194.4,1996,transit,1,2.0
1997,2522,2521,1,552.7,1997,transit,1,2.0
1998,1553,1552,1,1703.74,1998,transit,1,4.42
1999,1554,1553,1,1707.39,1999,transit,1,5.5
2000,1555,1554,1,995.82,2000,transit,1,3.75
2001,1556,1555,1,794.68,2001,transit,1,2.17
2002,1557,1556,1,476.4,2002,transit,1,2.0
2003,1558,1557,1,380.31,2003,transit,1,2.25
2004,1559,1558,1,679.49,2004,transit,1,3.0
2005,1560,1559,1,1140.24,2005,transit,1,2.75
2006,1561,1560,1,582.91,2006,transit,1,1.92
2007,1562,1561,1,607.47,2007,transit,1,2.83
2008,1563,1562,1,1059.93,2008,transit,1,2.67
2009,1564,1563,1,750.3,2009,transit,1,1.83
2010,1565,1564,1,963.3,2010,transit,1,2.0
2011,1566,1565,1,1741.44,2011,transit,1,3.83
2012,1567,1566,1,1101.77,2012,transit,1,4.0
2013,396,395,1,1732.58,2013,transit,1,4.0
2014,397,396,1,1539.04,2014,transit,1,3.0
2015,398,397,1,705.58,2015,transit,1,1.0
2016,399,398,1,1717.22,2016,transit,1,3.0
2017,400,399,1,5299.65,2017,transit,1,8.0
2018,401,400,1,4176.21,2018,transit,1,10.0
2019,2524,2523,1,347.48,2019,transit,1,1.0
2020,2525,2524,1,507.74,2020,transit,1,2.0
2021,2526,2525,1,165.37,2021,transit,1,2.0
2022,2527,2526,1,279.14,2022,transit,1,1.0
2023,2528,2527,1,361.54,2023,transit,1,1.0
2024,2529,2528,1,279.55,2024,transit,1,1.0
2025,2530,2529,1,174.51,2025,transit,1,2.0
2026,2531,2530,1,354.91,2026,transit,1,1.0
2027,2532,2531,1,321.64,2027,transit,1,2.0
2028,2533,2532,1,341.95,2028,transit,1,1.0
2029,2534,2533,1,300.95,2029,transit,1,1.0
2030,2535,2534,1,184.11,2030,transit,1,2.0
2031,2536,2535,1,276.52,2031,transit,1,1.0
2032,2537,2536,1,269.3,2032,transit,1,2.0
2033,2538,2537,1,401.91,2033,transit,1,1.0
2034,2539,2538,1,235.51,2034,transit,1,1.0
2035,2540,2539,1,259.81,2035,transit,1,2.0
2036,2541,2540,1,707.69,2036,transit,1,2.0
2037,2542,2541,1,212.22,2037,transit,1,2.0
2038,2543,2542,1,427.84,2038,transit,1,1.0
2039,2544,2543,1,245.36,2039,transit,1,1.0
2040,2545,2544,1,473.39,2040,transit,1,2.0
2041,2546,2545,1,320.38,2041,transit,1,1.0
2042,2547,2546,1,370.02,2042,transit,1,1.0
2043,2548,2547,1,207.3,2043,transit,1,2.0
2044,2549,2548,1,446.48,2044,transit,1,1.0
2045,2550,2549,1,238.36,2045,transit,1,1.0
2046,2551,2550,1,163.49,2046,transit,1,2.0
2047,2552,2551,1,317.42,2047,transit,1,1.0
2048,2553,2552,1,214.36,2048,transit,1,1.0
2049,2554,2553,1,247.68,2049,transit,1,1.0
2050,2555,2554,1,297.95,2050,transit,1,1.0
2051,2556,2555,1,493.8,2051,transit,1,2.0
2052,2557,2556,1,334.67,2052,transit,1,1.0
2053,2558,2557,1,396.52,2053,transit,1,1.0
2054,2559,2558,1,509.22,2054,transit,1,1.0
2055,2560,2559,1,426.49,2055,transit,1,1.0
2056,2561,2560,1,223.37,2056,transit,1,2.0
2057,2562,2561,1,467.5,2057,transit,1,1.0
2058,2563,2562,1,293.76,2058,transit,1,1.0
2059,2564,2563,1,436.15,2059,transit,1,1.0
2060,2565,2564,1,216.54,2060,transit,1,2.0
2061,2566,2565,1,373.11,2061,transit,1,1.0
2062,2567,2566,1,445.83,2062,transit,1,1.0
2063,2568,2567,1,422.44,2063,transit,1,1.0
2064,2569,2568,1,308.84,2064,transit,1,1.0
2065,1079,1078,1,209.11,2065,transit,1,1.0
2066,1080,1079,1,431.35,2066,transit,1,1.0
2067,1081,1080,1,275.98,2067,transit,1,1.0
2068,1082,1081,1,393.31,2068,transit,1,1.0
2069,1083,1082,1,412.78,2069,transit,1,1.0
2070,1084,1083,1,415.61,2070,transit,1,1.0
2071,1085,1084,1,274.73,2071,transit,1,1.0
2072,1086,1085,1,244.91,2072,transit,1,1.0
2073,1087,1086,1,165.87,2073,transit,1,2.0
2074,1088,1087,1,369.97,2074,transit,1,1.0
2075,1089,1088,1,386.45,2075,transit,1,1.0
2076,1090,1089,1,723.61,2076,transit,1,1.0
2077,1091,1090,1,319.03,2077,transit,1,1.0
2078,1092,1091,1,403.43,2078,transit,1,1.0
2079,1093,1092,1,163.16,2079,transit,1,1.0
2080,1094,1093,1,188.73,2080,transit,1,2.0
2081,1095,1094,1,410.34,2081,transit,1,1.0
2082,1096,1095,1,425.34,2082,transit,1,1.0
2083,1097,1096,1,353.08,2083,transit,1,1.0
2084,1098,1097,1,307.83,2084,transit,1,1.0
2085,1099,1098,1,328.52,2085,transit,1,1.0
2086,1100,1099,1,212.57,2086,transit,1,2.0
2087,1101,1100,1,250.72,2087,transit,1,1.0
2088,1102,1101,1,302.91,2088,transit,1,1.0
2089,1103,1102,1,613.56,2089,transit,1,2.0
2090,1104,1103,1,213.63,2090,transit,1,1.0
2091,1105,1104,1,427.65,2091,transit,1,1.0
2092,1106,1105,1,253.78,2092,transit,1,2.0
2093,1107,1106,1,613.95,2093,transit,1,2.0
2094,1108,1107,1,361.46,2094,transit,1,1.0
2095,1109,1108,1,388.24,2095,transit,1,2.0
2096,1110,1109,1,346.53,2096,transit,1,1.0
2097,1111,1110,1,269.08,2097,transit,1,1.0
2098,1112,1111,1,298.21,2098,transit,1,1.0
2099,1113,1112,1,227.76,2099,transit,1,2.0
2100,1114,1113,1,536.01,2100,transit,1,1.0
2101,1115,1114,1,610.18,2101,transit,1,2.0
2102,1038,1037,1,295.62,2102,transit,1,1.0
2103,1039,1038,1,437.33,2103,transit,1,1.0
2104,1040,1039,1,268.75,2104,transit,1,2.0
2105,1041,1040,1,258.01,2105,transit,1,1.0
2106,1042,1041,1,440.76,2106,transit,1,2.0
2107,1043,1042,1,255.24,2107,transit,1,2.0
2108,1044,1043,1,313.03,2108,transit,1,1.0
2109,1045,1044,1,294.11,2109,transit,1,1.0
2110,1046,1045,1,381.6,2110,transit,1,1.0
2111,2217,2216,1,344.55,2111,transit,1,1.0
2112,2218,2217,1,689.3,2112,transit,1,2.0
2113,2219,2218,1,375.69,2113,transit,1,1.0
2114,2220,2219,1,363.71,2114,transit,1,1.0
2115,2221,2220,1,135.17,2115,transit,1,1.0
2116,2222,2221,1,221.54,2116,transit,1,2.0
2117,2223,2222,1,282.58,2117,transit,1,1.0
2118,2224,2223,1,414.49,2118,transit,1,2.0
2119,2225,2224,1,394.98,2119,transit,1,1.0
2120,2226,2225,1,281.78,2120,transit,1,1.0
2121,2227,2226,1,205.07,2121,transit,1,1.0
2122,2228,2227,1,305.55,2122,transit,1,2.0
2123,2229,2228,1,229.66,2123,transit,1,1.0
2124,2230,2229,1,383.16,2124,transit,1,1.0
2125,2231,2230,1,481.95,2125,transit,1,2.0
2126,2232,2231,1,455.5,2126,transit,1,1.0
2127,2233,2232,1,143.05,2127,transit,1,1.0
2128,2234,2233,1,412.24,2128,transit,1,1.0
2129,2235,2234,1,873.53,2129,transit,1,3.0
2130,2236,2235,1,249.24,2130,transit,1,1.0
2131,267,266,1,519.13,2131,transit,1,1.0
2132,268,267,1,391.69,2132,transit,1,1.0
2133,269,268,1,241.73,2133,transit,1,2.0
2134,270,269,1,1483.7,2134,transit,1,5.0
2135,271,270,1,206.91,2135,transit,1,1.0
2136,272,271,1,343.24,2136,transit,1,1.0
2137,273,272,1,213.25,2137,transit,1,2.0
2138,274,273,1,355.56,2138,transit,1,2.0
2139,275,274,1,456.35,2139,transit,1,1.0
2140,1156,1155,1,312.4,2140,transit,1,1.0
2141,1157,1156,1,360.73,2141,transit,1,1.0
2142,1158,1157,1,618.92,2142,transit,1,1.0
2143,1159,1158,1,338.92,2143,transit,1,1.0
2144,1160,1159,1,425.43,2144,transit,1,2.0
2145,1161,1160,1,315.76,2145,transit,1,1.0
2146,1162,1161,1,475.91,2146,transit,1,1.0
2147,1163,1162,1,112.96,2147,transit,1,2.0
2148,1164,1163,1,191.19,2148,transit,1,1.0
2149,1165,1164,1,293.45,2149,transit,1,1.0
2150,1166,1165,1,127.32,2150,transit,1,2.0
2151,1167,1166,1,278.63,2151,transit,1,1.0
2152,1168,1167,1,291.98,2152,transit,1,1.0
2153,1169,1168,1,397.36,2153,transit,1,1.0
2154,1170,1169,1,217.09,2154,transit,1,1.0
2155,1171,1170,1,315.93,2155,transit,1,1.0
2156,1172,1171,1,268.74,2156,transit,1,1.0
2157,1173,1172,1,375.45,2157,transit,1,1.0
2158,1174,1173,1,256.95,2158,transit,1,1.0
2159,1175,1174,1,269.91,2159,transit,1,2.0
2160,1176,1175,1,230.75,2160,transit,1,1.0
2161,1177,1176,1,391.2,2161,transit,1,1.0
2162,1178,1177,1,220.16,2162,transit,1,1.0
2163,1179,1178,1,257.61,2163,transit,1,2.0
2164,1180,1179,1,375.19,2164,transit,1,2.0
2165,1181,1180,1,242.51,2165,transit,1,2.0
2166,1182,1181,1,327.07,2166,transit,1,1.0
2167,1183,1182,1,292.33,2167,transit,1,1.0
2168,1184,1183,1,329.86,2168,transit,1,1.0
2169,1185,1184,1,300.27,2169,transit,1,1.0
2170,1186,1185,1,139.88,2170,transit,1,2.0
2171,1187,1186,1,453.53,2171,transit,1,2.0
2172,2616,2615,1,204.61,2172,transit,1,2.0
2173,2617,2616,1,263.34,2173,transit,1,1.0
2174,2618,2617,1,228.92,2174,transit,1,2.0
2175,2619,2618,1,182.19,2175,transit,1,1.0
2176,2620,2619,1,370.17,2176,transit,1,2.0
2177,2621,2620,1,208.49,2177,transit,1,1.0
2178,2622,2621,1,430.39,2178,transit,1,1.0
2179,2623,2622,1,210.01,2179,transit,1,2.0
2180,2624,2623,1,205.02,2180,transit,1,1.0
2181,2625,2624,1,153.59,2181,transit,1,2.0
2182,2626,2625,1,305.88,2182,transit,1,2.0
2183,2627,2626,1,308.74,2183,transit,1,1.0
2184,2118,2117,1,312.56,2184,transit,1,1.0
2185,2119,2118,1,225.87,2185,transit,1,2.0
2186,2120,2119,1,370.0,2186,transit,1,1.0
2187,2121,2120,1,548.36,2187,transit,1,1.0
2188,2122,2121,1,209.35,2188,transit,1,1.0
2189,2123,2122,1,483.32,2189,transit,1,1.0
2190,2124,2123,1,322.33,2190,transit,1,1.0
2191,2125,2124,1,197.63,2191,transit,1,2.0
2192,2126,2125,1,467.78,2192,transit,1,1.0
2193,2127,2126,1,205.69,2193,transit,1,2.0
2194,2128,2127,1,349.48,2194,transit,1,1.0
2195,2129,2128,1,235.37,2195,transit,1,2.0
2196,2130,2129,1,516.61,2196,transit,1,1.0
2197,2131,2130,1,335.97,2197,transit,1,1.0
2198,2132,2131,1,389.84,2198,transit,1,1.0
2199,2133,2132,1,717.06,2199,transit,1,2.0
2200,2134,2133,1,505.81,2200,transit,1,1.0
2201,2135,2134,1,197.08,2201,transit,1,2.0
2202,2136,2135,1,394.12,2202,transit,1,1.0
2203,2137,2136,1,271.16,2203,transit,1,1.0
2204,2138,2137,1,160.42,2204,transit,1,2.0
2205,2139,2138,1,219.49,2205,transit,1,2.0
2206,2140,2139,1,257.59,2206,transit,1,1.0
2207,2141,2140,1,377.92,2207,transit,1,1.0
2208,2142,2141,1,304.57,2208,transit,1,2.0
2209,2143,2142,1,353.76,2209,transit,1,1.0
2210,2144,2143,1,388.59,2210,transit,1,1.0
2211,2145,2144,1,375.06,2211,transit,1,1.0
2212,2146,2145,1,540.64,2212,transit,1,1.0
2213,2147,2146,1,275.53,2213,transit,1,2.0
2214,2148,2147,1,261.55,2214,transit,1,1.0
2215,2149,2148,1,313.84,2215,transit,1,1.0
2216,2150,2149,1,412.17,2216,transit,1,2.0
2217,2151,2150,1,313.09,2217,transit,1,1.0
2218,2152,2151,1,236.13,2218,transit,1,2.0
2219,2153,2152,1,261.99,2219,transit,1,1.0
2220,2154,2153,1,238.6,2220,transit,1,2.0
2221,2155,2154,1,319.16,2221,transit,1,1.0
2222,2156,2155,1,375.49,2222,transit,1,2.0
2223,2157,2156,1,168.22,2223,transit,1,2.0
2224,2158,2157,1,261.08,2224,transit,1,1.0
2225,2159,2158,1,216.6,2225,transit,1,1.0
2226,2160,2159,1,177.28,2226,transit,1,2.0
2227,2161,2160,1,314.71,2227,transit,1,1.0
2228,2162,2161,1,127.58,2228,transit,1,2.0
2229,2163,2162,1,327.71,2229,transit,1,1.0
2230,2164,2163,1,335.93,2230,transit,1,1.0
2231,2165,2164,1,405.72,2231,transit,1,1.0
2232,2166,2165,1,392.32,2232,transit,1,1.0
2233,2167,2166,1,312.71,2233,transit,1,1.0
2234,2013,2012,1,387.3,2234,transit,1,1.0
2235,2014,2013,1,322.73,2235,transit,1,1.0
2236,2015,2014,1,212.25,2236,transit,1,1.0
2237,2016,2015,1,396.31,2237,transit,1,1.0
2238,2017,2016,1,471.89,2238,transit,1,2.0
2239,2018,2017,1,455.51,2239,transit,1,1.0
2240,2019,2018,1,369.41,2240,transit,1,1.0
2241,2020,2019,1,134.58,2241,transit,1,1.0
2242,2021,2020,1,220.85,2242,transit,1,1.0
2243,2022,2021,1,361.37,2243,transit,1,1.0
2244,2023,2022,1,444.66,2244,transit,1,1.0
2245,2024,2023,1,260.95,2245,transit,1,1.0
2246,2025,2024,1,351.19,2246,transit,1,1.0
2247,2026,2025,1,317.36,2247,transit,1,1.0
2248,2027,2026,1,309.15,2248,transit,1,2.0
2249,2028,2027,1,186.18,2249,transit,1,1.0
2250,2029,2028,1,186.09,2250,transit,1,2.0
2251,2030,2029,1,367.27,2251,transit,1,1.0
2252,2031,2030,1,500.36,2252,transit,1,2.0
2253,2032,2031,1,212.23,2253,transit,1,1.0
2254,2033,2032,1,835.2,2254,transit,1,4.0
2255,2034,2033,1,483.97,2255,transit,1,1.0
2256,2035,2034,1,140.46,2256,transit,1,2.0
2257,2036,2035,1,533.47,2257,transit,1,1.0
2258,2037,2036,1,455.72,2258,transit,1,1.0
2259,2038,2037,1,164.5,2259,transit,1,1.0
2260,2039,2038,1,424.14,2260,transit,1,1.0
2261,2040,2039,1,345.75,2261,transit,1,1.0
2262,2041,2040,1,457.56,2262,transit,1,1.0
2263,2042,2041,1,204.21,2263,transit,1,1.0
2264,2043,2042,1,183.46,2264,transit,1,2.0
2265,2044,2043,1,347.45,2265,transit,1,1.0
2266,2045,2044,1,455.43,2266,transit,1,1.0
2267,2046,2045,1,693.51,2267,transit,1,2.0
2268,2047,2046,1,188.53,2268,transit,1,1.0
2269,2048,2047,1,182.58,2269,transit,1,1.0
2270,2049,2048,1,225.35,2270,transit,1,2.0
2271,2050,2049,1,442.76,2271,transit,1,1.0
2272,2051,2050,1,464.86,2272,transit,1,2.0
2273,2052,2051,1,229.91,2273,transit,1,2.0
2274,2053,2052,1,312.58,2274,transit,1,1.0
2275,1938,1937,1,291.98,2275,transit,1,1.0
2276,1939,1938,1,547.26,2276,transit,1,1.0
2277,1940,1939,1,281.81,2277,transit,1,1.0
2278,1941,1940,1,159.43,2278,transit,1,1.0
2279,1942,1941,1,238.55,2279,transit,1,2.0
2280,1943,1942,1,171.82,2280,transit,1,1.0
2281,1944,1943,1,287.09,2281,transit,1,2.0
2282,1945,1944,1,221.3,2282,transit,1,1.0
2283,1946,1945,1,288.61,2283,transit,1,1.0
2284,1947,1946,1,263.7,2284,transit,1,2.0
2285,1948,1947,1,245.31,2285,transit,1,1.0
2286,1949,1948,1,355.11,2286,transit,1,1.0
2287,1950,1949,1,334.37,2287,transit,1,1.0
2288,1951,1950,1,270.73,2288,transit,1,2.0
2289,1952,1951,1,324.29,2289,transit,1,1.0
2290,1953,1952,1,393.27,2290,transit,1,1.0
2291,1954,1953,1,379.94,2291,transit,1,1.0
2292,1955,1954,1,322.58,2292,transit,1,2.0
2293,1956,1955,1,484.82,2293,transit,1,1.0
2294,1957,1956,1,241.29,2294,transit,1,2.0
2295,1958,1957,1,230.49,2295,transit,1,1.0
2296,1959,1958,1,394.67,2296,transit,1,1.0
2297,1960,1959,1,703.67,2297,transit,1,1.0
2298,1961,1960,1,673.92,2298,transit,1,1.0
2299,1962,1961,1,375.23,2299,transit,1,1.0
2300,1963,1962,1,207.4,2300,transit,1,2.0
2301,1964,1963,1,269.88,2301,transit,1,1.0
2302,1965,1964,1,282.11,2302,transit,1,1.0
2303,1966,1965,1,719.36,2303,transit,1,1.0
2304,1967,1966,1,228.42,2304,transit,1,1.0
2305,1968,1967,1,367.28,2305,transit,1,1.0
2306,338,337,1,325.27,2306,transit,1,1.0
2307,339,338,1,392.86,2307,transit,1,2.0
2308,340,339,1,217.83,2308,transit,1,1.0
2309,341,340,1,172.93,2309,transit,1,2.0
2310,342,341,1,248.69,2310,transit,1,1.0
2311,343,342,1,300.71,2311,transit,1,2.0
2312,344,343,1,751.0,2312,transit,1,2.0
2313,345,344,1,421.48,2313,transit,1,1.0
2314,346,345,1,384.08,2314,transit,1,1.0
